"market","status","ldate","litho","rprice","ncore","nthread","bfreq","tdp","memband","temp"
"Mobile","Launched",2013 Q3,22,281,2,4,1.6,15,25.6,"100°C"
"Mobile","Launched",2013 Q4,22,225,2,4,2.5,37,25.6,"100°C"
"Mobile","Launched",2014 Q1,22,NA,2,4,1.5,15,25.6,"100°C"
"Mobile","Launched",2013 Q4,22,225,2,4,2.8,47,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,315,2,4,1.4,15,25.6,"100°C"
"Mobile","Launched",2014 Q1,22,266,2,4,2.9,37,25.6,"100°C"
"Mobile","Launched",2013 Q4,22,266,2,4,2.8,37,25.6,"100°C"
"Mobile","Launched",2014 Q1,22,281,2,4,2,15,25.6,"100°C"
"Mobile","Launched",2014 Q1,22,NA,2,4,2.7,37,25.6,"100°C"
"Mobile","Launched",2014 Q3,22,315,2,4,2.8,28,25.6,"100 C"
"Mobile","Launched",2013 Q3,22,NA,2,4,1.6,11.5,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.6,11.5,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.9,15,25.6,"100°C"
"Mobile","Launched",2013 Q4,22,227,2,4,2.6,37,25.6,"100°C"
"Desktop","End of Life",2013 Q2,22,187,4,4,3,84,25.6,"72.72°C"
"Desktop","End of Life",2013 Q3,22,187,4,4,3.1,84,25.6,"72.72°C"
"Desktop","End of Life",2013 Q3,22,187,4,4,2.8,65,25.6,"71.35°C"
"Desktop","End of Life",2013 Q2,22,182,4,4,2.7,65,25.6,"71.35°C"
"Desktop","End of Life",2014 Q2,22,187,4,4,3.2,84,25.6,"72.72°C"
"Desktop","End of Life",2014 Q2,22,182,4,4,2.9,65,25.6,"71.35°C"
"Desktop","End of Life",2014 Q2,22,182,4,4,1.9,35,25.6,"66.35°C"
"Embedded","Launched",2013 Q3,22,266,2,4,2.7,37,NA,"100°C"
"Embedded","Launched",2013 Q3,22,266,2,4,1.6,25,NA,"100°C"
"Embedded","Launched",2014 Q1,22,324,2,4,2.5,27,25.6,"100°C"
"Embedded","Launched",2014 Q2,22,266,2,4,2.9,37,25.6,"100°C"
"Embedded","Launched",2014 Q2,22,266,2,4,1.8,25,25.6,"100°C"
"Desktop","Launched",2014 Q2,22,192,4,4,2,35,25.6,"66.35°C"
"Desktop","Launched",2014 Q2,22,202,4,4,3,65,25.6,"71.35°C"
"Desktop","End of Life",2014 Q2,22,202,4,4,3.3,84,25.6,"72.72°C"
"Embedded","Launched",2013 Q2,22,192,2,4,2.7,35,25.6,"66.35°C"
"Desktop","End of Life",2013 Q2,22,195,2,4,2.9,35,25.6,"66.35°C"
"Desktop","Launched",2013 Q2,22,195,4,4,2.9,65,25.6,"71.35°C"
"Desktop","End of Life",2013 Q2,22,255,4,4,2.7,65,25.6,""
"Desktop","End of Life",2013 Q2,22,202,4,4,3.2,84,25.6,"72.72°C"
"Desktop","End of Life",2014 Q2,22,213,4,4,2.5,45,25.6,"71.45°C"
"Desktop","End of Life",2014 Q2,22,224,4,4,3.2,65,25.6,"71.35°C"
"Desktop","End of Life",2014 Q2,22,243,4,4,3.5,88,25.6,"72.72°C"
"Desktop","End of Life",2014 Q2,22,224,4,4,3.5,84,25.6,"72.72°C"
"Desktop","End of Life",2013 Q2,22,213,4,4,2.3,45,25.6,"71.45°C"
"Desktop","End of Life",2013 Q2,22,276,4,4,3,65,25.6,""
"Desktop","End of Life",2013 Q2,22,213,4,4,3.1,65,25.6,"71.35°C"
"Desktop","End of Life",2013 Q2,22,243,4,4,3.4,84,25.6,"72.72°C"
"Mobile","End of Interactive Support",2009 Q2,45,NA,1,NA,1.3,5.5,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,1,NA,1.73,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,1,NA,1.66,27,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,1,NA,1.86,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,1,NA,1.83,27,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,1,NA,1.06,6,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,1,NA,1.2,6,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,1,NA,1.33,5.5,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q3,65,NA,1,NA,1.06,5.5,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q3,65,NA,1,NA,1.2,5.5,NA,"100°C"
"Mobile","End of Interactive Support",2009 Q2,45,NA,1,NA,1.4,5.5,NA,"100°C"
"Mobile","End of Interactive Support",2008 Q3,45,NA,1,NA,1.2,5.5,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.06,9,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q1,65,NA,2,NA,1.2,9,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q3,65,NA,2,NA,1.06,10,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q3,65,NA,2,NA,1.06,10,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q2,65,NA,2,NA,1.2,10,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.2,10,NA,"100°C,100°C"
"Mobile","End of Interactive Support",2008 Q1,65,NA,2,NA,1.33,10,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.6,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.73,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.66,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.66,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.86,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.83,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,2,31,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q1,65,NA,2,NA,2,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,2.16,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.6,34,NA,"85°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,2.33,31,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.5,35,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.4,35,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.73,34,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.66,35,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.6,35,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.66,34,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.83,35,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.83,34,NA,"100°C"
"Mobile","End of Interactive Support",2008 Q2,65,NA,2,NA,1.8,35,NA,"100°C"
"Mobile","End of Interactive Support",2008 Q1,65,NA,2,NA,2,35,NA,"85°C"
"Mobile","End of Interactive Support",2008 Q4,65,NA,2,NA,2,35,NA,"85°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,2,35,NA,"100°C"
"Mobile","End of Interactive Support",2009 Q1,45,NA,2,NA,2,35,NA,"105°C"
"Mobile","End of Interactive Support",2009 Q2,45,NA,2,NA,2.1,35,NA,"105°C"
"Mobile","End of Interactive Support",2009 Q1,45,NA,2,NA,2.2,35,NA,"90°C"
"Mobile","End of Interactive Support",2009 Q3,45,NA,2,NA,2.2,35,NA,"105°C"
"Mobile","Launched",2014 Q2,22,281,2,4,1.9,15,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,275,2,4,1.9,15,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.5,11.5,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.5,11.5,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.3,11.5,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.7,15,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,275,2,4,1.7,15,25.6,"100°C"
"Mobile","Launched",2013 Q4,22,225,2,4,2.4,37,25.6,"100°C"
"Desktop","End of Life",2013 Q3,22,117,2,4,3.4,54,25.6,"72°C"
"Mobile","End of Interactive Support",2007 Q2,65,NA,2,NA,1.8,35,NA,"100°C"
"Desktop","End of Life",2013 Q3,22,117,2,4,2.9,35,25.6,"66.4 C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,2,34,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q3,65,NA,2,NA,2,35,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q2,65,NA,2,NA,2,35,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q3,65,213,2,NA,2.16,34,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q3,65,NA,2,NA,2.2,35,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q3,65,NA,2,NA,2.33,34,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q2,65,NA,2,NA,2.4,35,NA,"100°C"
"Mobile","End of Interactive Support",2008 Q1,45,NA,2,NA,2.1,35,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q1,45,NA,2,NA,2.4,35,NA,"105°C"
"Mobile","End of Interactive Support",2007 Q3,65,NA,2,NA,2.6,35,NA,"100°C"
"Mobile","End of Interactive Support",2008 Q1,45,NA,2,NA,2.5,35,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,331,2,NA,2.53,35,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q1,45,NA,2,NA,2.6,35,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q4,45,NA,2,NA,2.66,35,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,NA,2,NA,2.8,35,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q4,45,NA,2,NA,2.93,35,NA,"105°C"
"Mobile","End of Interactive Support",2009 Q2,45,NA,2,NA,3.06,35,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,245,2,NA,1.2,10,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,NA,2,NA,1.4,10,NA,"105°C"
"Mobile","End of Interactive Support",2009 Q1,45,NA,2,NA,1.6,10,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,247,2,NA,2.26,25,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,NA,2,NA,2.4,25,NA,"105°C"
"Mobile","End of Interactive Support",2009 Q1,45,NA,2,NA,2.53,25,NA,"105°C"
"Desktop","End of Life",2014 Q2,22,117,2,4,3.5,54,25.6,"72°C"
"Desktop","End of Life",2014 Q2,22,117,2,4,3,35,25.6,"66.4°C"
"Desktop","End of Life",2014 Q3,22,117,2,4,3.6,54,25.6,"72°C"
"Desktop","End of Life",2014 Q3,22,117,2,4,3.1,35,25.6,"66.4°C"
"Desktop","End of Life",2015 Q1,22,117,2,4,3.7,54,25.6,"72°C"
"Desktop","End of Life",2015 Q1,22,117,2,4,3.2,35,25.6,"66.4°C"
"Mobile","Launched",2013 Q3,22,315,2,4,2,28,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,281,2,4,2,15,25.6,"100°C"
"Embedded","Launched",2014 Q2,22,225,2,4,1.8,25,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,225,2,4,2.6,37,25.6,"100°C"
"Embedded","Launched",2014 Q2,22,225,2,4,2.6,37,25.6,"100°C"
"Embedded","Launched",2013 Q3,22,225,2,4,1.6,25,25.6,"100°C"
"Mobile","Launched",2013 Q4,22,225,2,4,2.5,37,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.8,15,25.6,"100°C"
"Embedded","Launched",2013 Q3,22,225,2,4,2.4,37,25.6,"100°C"
"Desktop","End of Life",2015 Q1,22,138,2,4,3.3,35,25.6,"66.4°C"
"Desktop","End of Life",2014 Q3,22,147,2,4,3.8,54,25.6,"66.4°C"
"Desktop","End of Life",2014 Q3,22,138,2,4,3.2,35,25.6,"66.4°C"
"Desktop","Launched",2014 Q2,22,147,2,4,3.7,54,25.6,"72°C"
"Desktop","Launched",2014 Q2,22,138,2,4,3.1,35,25.6,"66.4°C"
"Desktop","End of Life",2014 Q2,22,147,2,4,3.6,54,25.6,"72°C"
"Desktop","End of Life",2013 Q3,22,157,2,4,3.6,54,25.6,"66.8°C"
"Embedded","Launched",2013 Q3,22,122,2,4,2.4,35,25.6,"72°C"
"Embedded","Launched",2014 Q2,22,138,2,4,2.6,35,25.6,"72°C"
"Desktop","End of Life",2013 Q3,22,138,2,4,3,35,25.6,"66.4 C"
"Mobile","End of Interactive Support",2008 Q3,45,247,2,NA,1.8,17,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,247,2,NA,1.86,17,NA,"105°C"
"Mobile","End of Interactive Support",2009 Q1,45,NA,2,NA,2.13,17,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,NA,2,NA,1.6,17,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,NA,2,NA,2,25,NA,""
"Mobile","End of Interactive Support",2008 Q4,45,NA,2,NA,2,25,NA,""
"Mobile","End of Interactive Support",2009 Q1,45,NA,2,NA,2.13,25,NA,"90°C"
"Mobile","End of Interactive Support",2009 Q3,45,NA,2,NA,2.26,25,NA,"90°C"
"Mobile","End of Interactive Support",2009 Q3,45,NA,2,NA,2.26,25,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,211,2,NA,2.26,25,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,211,2,NA,2.4,25,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q4,45,NA,2,NA,2.53,25,NA,"105°C"
"Mobile","End of Interactive Support",2009 Q2,45,253,2,NA,2.66,25,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q3,45,364,2,NA,2.53,25,NA,"105°C"
"Mobile","End of Interactive Support",2008 Q4,45,NA,2,NA,2.66,25,NA,"105°C"
"Mobile","End of Interactive Support",2009 Q2,45,NA,2,NA,2.8,28,NA,"105°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.83,15,NA,"100°C"
"Mobile","End of Interactive Support",NA,65,NA,2,NA,1.5,15,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q1,65,NA,2,NA,1.66,15,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q1,65,NA,2,NA,1.33,17,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q2,65,NA,2,NA,1.4,17,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q3,65,NA,2,NA,1.5,17,NA,"100°C"
"Mobile","End of Interactive Support",2006 Q3,65,NA,2,NA,1.6,17,NA,"100°C"
"Mobile","End of Interactive Support",2007 Q3,65,NA,2,NA,1.8,17,NA,"100°C"
"Desktop","End of Interactive Support",2006 Q3,65,NA,2,NA,1.8,65,NA,"61.4°C"
"Desktop","Launched",2013 Q3,22,147,2,4,3.5,54,25.6,"66.8°C"
"Desktop","End of Interactive Support",2007 Q2,65,NA,2,NA,2,65,NA,"L2=61.4°C, M0=73.3°C "
"Desktop","End of Interactive Support",2007 Q3,65,NA,2,NA,2.2,65,NA,"73.3°C"
"Desktop","End of Interactive Support",2007 Q4,65,NA,2,NA,2.4,65,NA,"73.3°C"
"Desktop","End of Interactive Support",2008 Q1,65,NA,2,NA,2.6,65,NA,"73.3°C"
"Desktop","End of Interactive Support",2006 Q3,65,NA,2,NA,1.86,65,NA,"61.4°C"
"Desktop","End of Interactive Support",2006 Q3,65,NA,2,NA,2.13,65,NA,"61.4°C"
"Desktop","End of Interactive Support",2007 Q2,65,NA,2,NA,1.86,65,NA,"60.1°C"
"Desktop","End of Interactive Support",2007 Q2,65,NA,2,NA,2.13,65,NA,"60.1°C"
"Desktop","End of Interactive Support",2007 Q3,65,NA,2,NA,2.33,65,NA,"72°C"
"Desktop","End of Interactive Support",2007 Q3,65,NA,2,NA,2.33,65,NA,"72°C"
"Desktop","End of Interactive Support",2006 Q3,65,NA,2,NA,2.4,65,NA,"60.1°C"
"Desktop","End of Interactive Support",2006 Q3,65,NA,2,NA,2.66,65,NA,"60.1°C"
"Desktop","End of Interactive Support",2007 Q3,65,NA,2,NA,2.66,65,NA,"72°C"
"Desktop","End of Interactive Support",2007 Q3,65,NA,2,NA,3,65,NA,"72°C"
"Desktop","End of Interactive Support",2008 Q2,45,NA,2,NA,2.53,65,NA,"74.1°C"
"Desktop","End of Interactive Support",2008 Q3,45,117,2,NA,2.66,65,NA,"74.1°C"
"Desktop","End of Interactive Support",2008 Q1,45,125,2,NA,2.8,65,NA,"74.1°C"
"Desktop","End of Interactive Support",2009 Q1,45,125,2,NA,2.93,65,NA,"74.1°C"
"Desktop","End of Interactive Support",2009 Q2,45,147,2,NA,3.06,65,NA,"74.1°C"
"Desktop","End of Interactive Support",2008 Q1,45,NA,2,NA,2.66,65,NA,"72.4°C"
"Desktop","End of Interactive Support",2008 Q1,45,NA,2,NA,2.66,65,NA,"72.4°C"
"Desktop","End of Interactive Support",2008 Q2,45,NA,2,NA,2.83,65,NA,"72.4°C"
"Desktop","End of Interactive Support",2008 Q1,45,179,2,NA,3,65,NA,"72.4°C"
"Desktop","End of Interactive Support",2008 Q1,45,200,2,NA,3.16,65,NA,"72.4°C"
"Desktop","End of Interactive Support",2008 Q3,45,285,2,NA,3.33,65,NA,"72.4°C"
"Desktop","End of Interactive Support",2007 Q1,65,NA,4,NA,2.4,105,NA,"B3=62.2°C; G0=71°C"
"Desktop","End of Interactive Support",2007 Q3,65,NA,4,NA,2.66,105,NA,"62.2°C"
"Desktop","End of Interactive Support",2008 Q3,45,179,4,NA,2.33,95,NA,"71.4°C"
"Desktop","End of Interactive Support",2009 Q1,45,232,4,NA,2.33,65,NA,"76.3°C"
"Desktop","End of Interactive Support",2008 Q4,45,179,4,NA,2.5,95,NA,"71.4°C"
"Desktop","End of Interactive Support",2009 Q2,45,179,4,NA,2.66,95,NA,"71.4°C"
"Desktop","End of Interactive Support",2009 Q2,45,232,4,NA,2.66,65,NA,"76.3°C"
"Mobile","End of Interactive Support",2009 Q1,45,364,4,NA,2,45,NA,"100°C"
"Mobile","End of Interactive Support",2008 Q3,45,NA,4,NA,2.26,45,NA,"100°C"
"Desktop","End of Interactive Support",2008 Q1,45,200,4,NA,2.5,95,NA,"71.4°C"
"Desktop","End of Interactive Support",2008 Q3,45,200,4,NA,2.66,95,NA,"71.4°C"
"Desktop","End of Interactive Support",2009 Q1,45,254,4,NA,2.66,65,NA,"76.3°C"
"Desktop","End of Interactive Support",2008 Q1,45,NA,4,NA,2.66,95,NA,"71.4°C"
"Desktop","End of Interactive Support",NA,45,NA,4,NA,2.83,95,NA,"71.4°C"
"Desktop","End of Interactive Support",2009 Q3,45,234,4,NA,2.83,95,NA,"71.4°C"
"Desktop","End of Interactive Support",2009 Q3,45,NA,4,NA,2.83,65,NA,"76.3°C"
"Desktop","End of Interactive Support",2008 Q1,45,287,4,NA,2.83,95,NA,"71.4°C"
"Desktop","End of Interactive Support",2009 Q1,45,340,4,NA,2.83,65,NA,"76.3°C"
"Desktop","End of Interactive Support",2008 Q3,45,339,4,NA,3,95,NA,"71.4°C"
"Mobile","End of Interactive Support",2010 Q1,32,138,2,4,2.13,35,17.1,"90°C for rPGA,105°C for BGA"
"Mobile","End of Interactive Support",2010 Q1,32,177,2,4,2.13,35,17.1,"90°C for rPGA, 105°C for BGA"
"Mobile","End of Interactive Support",2010 Q2,32,NA,2,4,1.2,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,NA,2,4,2.26,35,17.1,"90°C for rPGA, 105°C for BGA"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,2.4,35,17.1,"90°C for rPGA, 105°C for BGA"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,2.53,35,17.1,"90°C for rPGA, 105°C for BGA"
"Mobile","End of Interactive Support",2010 Q4,32,NA,2,4,1.33,18,12.8,"105°C"
"Desktop","End of Interactive Support",2010 Q1,32,117,2,4,2.93,73,21,"72.6°C"
"Desktop","End of Interactive Support",2010 Q1,32,117,2,4,3.06,73,21,"72.6°C"
"Desktop","End of Interactive Support",2010 Q2,32,117,2,4,3.2,73,21,"72.6°C"
"Mobile","End of Interactive Support",2010 Q1,32,NA,2,4,2.26,35,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q2,32,NA,2,4,1.2,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q2,32,NA,2,4,2.4,35,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,2.53,35,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q4,32,NA,2,4,1.33,18,12.8,"105°C"
"Embedded","Launched",2010 Q1,32,210,2,4,2.4,35,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,227,2,4,2.4,35,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,NA,2,4,1.07,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,269,2,4,2.53,35,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q2,32,NA,2,4,1.2,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,2.66,35,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,1.33,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,2.66,35,17.1,"105°C"
"Desktop","End of Interactive Support",2010 Q1,32,177,2,4,3.2,73,21,"72.6°C"
"Desktop","End of Interactive Support",2010 Q2,32,177,2,4,3.2,73,21,"72.6°C"
"Desktop","End of Interactive Support",2010 Q1,32,193,2,4,3.33,73,21,"72.6°C"
"Desktop","End of Interactive Support",2010 Q1,32,177,2,4,3.33,87,21,"69.8°C"
"Desktop","End of Interactive Support",2010 Q1,32,305,2,4,3.46,73,21,"72.6°C"
"Desktop","End of Interactive Support",2009 Q3,45,213,4,4,2.66,95,21,"72.7°C"
"Desktop","End of Interactive Support",2010 Q1,45,279,4,4,2.4,82,21,"76.7°C"
"Desktop","End of Interactive Support",2010 Q3,45,213,4,4,2.8,95,21,"72.7°C"
"Embedded","Launched",2010 Q1,32,247,2,4,2,25,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,NA,2,4,2,25,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,250,2,4,2.66,35,17.1,"105°C"
"Embedded","Launched",2010 Q1,32,248,2,4,1.06,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,NA,2,4,1.06,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,NA,2,4,2.13,25,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,2.8,35,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,NA,2,4,1.2,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,2.26,25,17.1,"105°C"
"Mobile","End of Interactive Support",2010 Q1,32,248,2,4,1.33,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q2,32,NA,2,4,1.33,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q3,32,NA,2,4,1.46,18,12.8,"105°C"
"Mobile","End of Interactive Support",2010 Q3,45,380,4,8,1.73,45,21,"100°C"
"Mobile","End of Interactive Support",2010 Q3,45,570,4,8,1.86,45,21,"100°C"
"Desktop","End of Interactive Support",2010 Q1,45,362,4,8,2.53,82,21,""
"Desktop","End of Interactive Support",2009 Q3,45,305,4,8,2.93,95,21,"72.7°C"
"Desktop","End of Interactive Support",2010 Q2,45,NA,4,8,2.66,82,21,""
"Desktop","End of Interactive Support",2010 Q2,45,353,4,8,2.93,95,21,"72.7°C"
"Desktop","End of Interactive Support",2010 Q2,45,NA,4,8,3.06,95,21,"72.7°C"
"Desktop","End of Interactive Support",2010 Q1,45,305,4,8,2.8,130,25.6,"67.9°C"
"Desktop","End of Interactive Support",2008 Q4,45,555,4,8,2.93,130,25.6,"67.9°C"
"Desktop","End of Interactive Support",2009 Q2,45,305,4,8,3.06,130,25.6,"67.9°C"
"Desktop","End of Interactive Support",2009 Q4,45,305,4,8,3.2,130,25.6,"67.9°C"
"Desktop","End of Interactive Support",2010 Q3,32,594,6,12,3.2,130,25.6,"67.9°C"
"Desktop","End of Interactive Support",2011 Q2,32,594,6,12,3.33,130,NA,"68.8°C"
"Desktop","End of Interactive Support",2010 Q3,32,117,2,4,3.33,73,21,"72.6°C"
"Mobile","End of Interactive Support",2011 Q1,32,NA,2,4,2.66,35,17.1,"105°C"
"Mobile","End of Interactive Support",2011 Q1,32,NA,2,4,2.66,35,17.1,"90°C for rPGA, 105°C for BGA"
"Desktop","End of Interactive Support",2010 Q2,32,305,2,4,3.6,73,21,"72.6°C"
"Mobile","End of Interactive Support",2010 Q1,32,232,2,4,2.53,35,17.1,"105°C"
"Mobile","End of Interactive Support",2009 Q3,45,380,4,8,1.6,45,21,"100°C"
"Mobile","End of Interactive Support",2009 Q3,45,NA,4,8,1.73,45,21,"100°C"
"Desktop","End of Interactive Support",2009 Q3,45,305,4,8,2.8,95,21,"72.7°C"
"Desktop","End of Interactive Support",2008 Q4,45,305,4,8,2.66,130,25.6,"67.9°C"
"Desktop","End of Life",2011 Q1,32,120,2,4,3.1,65,21,"69.1°C"
"Desktop","End of Life",2011 Q1,32,132,2,4,2.5,35,21,"65.0°C"
"Desktop","End of Life",2011 Q2,32,134,2,4,3.1,65,21,"69.1°C"
"Desktop","End of Life",2011 Q2,32,NA,2,4,3.1,65,21,"69.1°C"
"Embedded","Launched",2012 Q2,NA,293,2,4,2,25,21.3,"100°C"
"Desktop","Launched",2011 Q1,32,120,2,4,3.3,65,21,"69.1°C"
"Desktop","End of Life",2011 Q3,32,121,2,4,2.6,35,21,"65.0°C"
"Desktop","End of Life",2011 Q3,32,144,2,4,3.3,65,21,"69.1°C"
"Desktop","End of Life",2011 Q3,32,117,2,4,3.4,65,21,"69.1°C"
"Mobile","Launched",2011 Q1,32,NA,2,4,2.1,35,21.3,"85C (PGA); 100C (BGA)"
"Embedded","Launched",2011 Q1,32,187,2,4,2.1,35,21.3,"100C (BGA)"
"Mobile","Launched",2011 Q2,32,NA,2,4,2.1,35,21.3,"85 C"
"Mobile","Launched",2012 Q3,32,NA,2,4,2.2,35,21.3,"85C (PGA); 100C (BGA)"
"Mobile","Launched",2011 Q2,32,NA,2,4,2.2,35,21.3,"85C (PGA); 100C (BGA)"
"Mobile","Launched",2011 Q2,32,187,2,4,2.2,35,21.3,"100 C"
"Embedded","Launched",2011 Q2,32,209,2,4,1.3,17,21.3,"100C (BGA)"
"Mobile","Launched",2013 Q1,32,NA,2,4,2.3,35,21.3,"85C (PGA); 100C (BGA)"
"Mobile","Launched",2011 Q4,32,NA,2,4,2.3,35,21.3,"85C (PGA); 100C (BGA)"
"Mobile","Launched",2011 Q2,32,NA,2,4,1.3,17,21.3,"100C"
"Mobile","Launched",2012 Q3,32,NA,2,4,1.4,17,NA,"100C"
"Mobile","Launched",2011 Q4,32,250,2,4,1.4,17,NA,"100C"
"Mobile","Launched",2012 Q1,32,NA,2,4,2.4,35,21.3,"85C (PGA); 100C (BGA)"
"Mobile","Launched",2013 Q1,32,NA,2,4,1.5,17,NA,"100C"
"Mobile","Launched",2012 Q2,32,NA,2,4,1.5,17,NA,"100C"
"Desktop","End of Life",2011 Q1,32,187,4,4,2.8,95,21,"72.6°C"
